Title,context,question,answers,is_impossible,id,answer_start
Du lịch Nha Trang,"Viện Hải Dương Học được ví như một đại dương thu nhỏ trong lòng thành phố biển Nha Trang xinh đẹp. Viện Hải dương học Nha Trang là nơi nghiên cứu về đời sống sinh vật biển lớn nhất Đông Nam Á. Địa chỉ ở số 1 Cầu Đá, phường Vĩnh Hòa, thành phố Nha Trang, tỉnh Khánh Hòa. Muốn đến tham quan Viện Hải dương học Nha Trang bạn cần tìm hiểu và ghi nhớ thời gian mở cửa. Cụ thể vào các ngày từ thứ 2 đến chủ nhật, Viện Hải dương học sẽ mở cửa từ 6h tới 18h, trừ các nghỉ lễ theo quy định của Chính phủ và Tết âm lịch.",Viện Hải Dương Học Nha Trang là gì?,Viện Hải Dương Học được ví như một đại dương thu nhỏ trong lòng thành phố biển Nha Trang xinh đẹp. Viện Hải dương học Nha Trang là nơi nghiên cứu về đời sống sinh vật biển lớn nhất Đông Nam Á,FALSE,bb241f08f47e56c999706a7a85796029,0
Du lịch Nha Trang,"Viện Hải Dương Học được ví như một đại dương thu nhỏ trong lòng thành phố biển Nha Trang xinh đẹp. Viện Hải dương học Nha Trang là nơi nghiên cứu về đời sống sinh vật biển lớn nhất Đông Nam Á. Địa chỉ ở số 1 Cầu Đá, phường Vĩnh Hòa, thành phố Nha Trang, tỉnh Khánh Hòa. Muốn đến tham quan Viện Hải dương học Nha Trang bạn cần tìm hiểu và ghi nhớ thời gian mở cửa. Cụ thể vào các ngày từ thứ 2 đến chủ nhật, Viện Hải dương học sẽ mở cửa từ 6h tới 18h, trừ các nghỉ lễ theo quy định của Chính phủ và Tết âm lịch.",Địa chỉ viện Hải Dương Học Nha Trang nằm ở đâu?,"Địa chỉ ở số 1 Cầu Đá, phường Vĩnh Hòa, thành phố Nha Trang, tỉnh Khánh Hòa",FALSE,a5098641d6a1551e9a4d1ee89e67fd28,193
Du lịch Nha Trang,"Viện Hải Dương Học được ví như một đại dương thu nhỏ trong lòng thành phố biển Nha Trang xinh đẹp. Viện Hải dương học Nha Trang là nơi nghiên cứu về đời sống sinh vật biển lớn nhất Đông Nam Á. Địa chỉ ở số 1 Cầu Đá, phường Vĩnh Hòa, thành phố Nha Trang, tỉnh Khánh Hòa. Muốn đến tham quan Viện Hải dương học Nha Trang bạn cần tìm hiểu và ghi nhớ thời gian mở cửa. Cụ thể vào các ngày từ thứ 2 đến chủ nhật, Viện Hải dương học sẽ mở cửa từ 6h tới 18h, trừ các nghỉ lễ theo quy định của Chính phủ và Tết âm lịch.",Giờ hoạt động của viện Hải Dương Học Nha Trang là khi nào?,"Muốn đến tham quan Viện Hải dương học Nha Trang bạn cần tìm hiểu và ghi nhớ thời gian mở cửa. Cụ thể vào các ngày từ thứ 2 đến chủ nhật, Viện Hải dương học sẽ mở cửa từ 6h tới 18h, trừ các nghỉ lễ theo quy định của Chính phủ và Tết âm lịch",FALSE,61ffed1117eb5b9aa3d5f1e253d4bf8e,270
Du lịch Nha Trang,"Bước chân vào Viện Hải Dương học Nha Trang, bạn sẽ bị mê hoặc bởi sự đa dạng và phong phú của thế giới biển. Phòng trưng bày sinh vật biển sẽ đưa bạn vào một quá trình khám phá hấp dẫn, nơi bạn có thể quan sát và tìm hiểu về những sinh vật sống độc đáo và kỳ diệu của đại dương.",Viện Hải Dương Học Nha Trang có gì đặc biệt?,"Bước chân vào Viện Hải Dương học Nha Trang, bạn sẽ bị mê hoặc bởi sự đa dạng và phong phú của thế giới biển",FALSE,10008d1f1beb5602a6c42552e30e0bba,0
Du lịch Nha Trang,"Bước chân vào Viện Hải Dương học Nha Trang, bạn sẽ bị mê hoặc bởi sự đa dạng và phong phú của thế giới biển. Phòng trưng bày sinh vật biển sẽ đưa bạn vào một quá trình khám phá hấp dẫn, nơi bạn có thể quan sát và tìm hiểu về những sinh vật sống độc đáo và kỳ diệu của đại dương.",Du khách có thể trải nghiệm điều gì ở viện Hải Dương Học Nha Trang?,"Phòng trưng bày sinh vật biển sẽ đưa bạn vào một quá trình khám phá hấp dẫn, nơi bạn có thể quan sát và tìm hiểu về những sinh vật sống độc đáo và kỳ diệu của đại dương",FALSE,898b9fef436b5f5e86b87d503b4de031,109
Du lịch Nha Trang,"Nhà hát Đó - Được lấy cảm hứng từ một dụng cụ bắt cá dân gian của Việt Nam, nhà hát Đó Nha Trang với kiến trúc độc đáo mang đậm nét văn hoá bản địa là địa điểm check-in mới đầy hấp dẫn cho du khách khi đến với xứ biển Nha Trang tuyệt vời này. Kiến trúc của nó cũng không hề rẻ tiền, độc lập, với sự đột phá từ chiếc Chiếc đó - một công cụ truyền thống dùng để đánh bắt cá của người dân miền biển. Nhà hát Đó chính là sự kết hợp giữa truyền thống kiến trúc cũng như tương lai để có thể mang đến những cảm xúc của nghệ thuật dân gian Việt Nam cũng như nghệ thuật đương đại của thế giới.",Nhà hát Đó là gì?,"Nhà hát Đó - Được lấy cảm hứng từ một dụng cụ bắt cá dân gian của Việt Nam, nhà hát Đó Nha Trang với kiến trúc độc đáo mang đậm nét văn hoá bản địa là địa điểm check-in mới đầy hấp dẫn cho du khách khi đến với xứ biển Nha Trang tuyệt vời này",FALSE,4d36c96cf1bf55ea8f4035c40b1cd736,0
Du lịch Nha Trang,"Nhà hát Đó - Được lấy cảm hứng từ một dụng cụ bắt cá dân gian của Việt Nam, nhà hát Đó Nha Trang với kiến trúc độc đáo mang đậm nét văn hoá bản địa là địa điểm check-in mới đầy hấp dẫn cho du khách khi đến với xứ biển Nha Trang tuyệt vời này. Kiến trúc của nó cũng không hề rẻ tiền, độc lập, với sự đột phá từ chiếc Chiếc đó - một công cụ truyền thống dùng để đánh bắt cá của người dân miền biển. Nhà hát Đó chính là sự kết hợp giữa truyền thống kiến trúc cũng như tương lai để có thể mang đến những cảm xúc của nghệ thuật dân gian Việt Nam cũng như nghệ thuật đương đại của thế giới.",Tại sao nhà hát Đó có kiến trúc như vậy?,"Kiến trúc của nó cũng không hề rẻ tiền, độc lập, với sự đột phá từ chiếc Chiếc đó - một công cụ truyền thống dùng để đánh bắt cá của người dân miền biển",FALSE,540642cbef8d59f996331b5978955db2,243
Du lịch Nha Trang,"Nhà hát Đó - Được lấy cảm hứng từ một dụng cụ bắt cá dân gian của Việt Nam, nhà hát Đó Nha Trang với kiến trúc độc đáo mang đậm nét văn hoá bản địa là địa điểm check-in mới đầy hấp dẫn cho du khách khi đến với xứ biển Nha Trang tuyệt vời này. Kiến trúc của nó cũng không hề rẻ tiền, độc lập, với sự đột phá từ chiếc Chiếc đó - một công cụ truyền thống dùng để đánh bắt cá của người dân miền biển. Nhà hát Đó chính là sự kết hợp giữa truyền thống kiến trúc cũng như tương lai để có thể mang đến những cảm xúc của nghệ thuật dân gian Việt Nam cũng như nghệ thuật đương đại của thế giới.",Nhà hát Đó thu hút nhờ điều gì?,Nhà hát Đó chính là sự kết hợp giữa truyền thống kiến trúc cũng như tương lai để có thể mang đến những cảm xúc của nghệ thuật dân gian Việt Nam cũng như nghệ thuật đương đại của thế giới,FALSE,c67ab638972d5a5aaa02341af33b0343,397
Du lịch Nha Trang,"Du khách có thể check-in miễn phí tại Nhà hát Đó Nha Trang. Với show diễn nghệ thuật ảo thuật, có các hạng vé: Hạng Rồng (WIP) - 1.100.000đ, Hạng Hổ (VIP) - 900.000đ và Hạng Hoàng Đạo (Tiêu Chuẩn) - 800.000đ. Giá vé cho trẻ em từ 5 tuổi và dưới 120cm, cũng như người lớn trên 60 tuổi tính 70% giá vé người lớn. Trẻ cao từ 120cm trở lên tính như người lớn.",Giá vé của nhà Hát Đó,"Với show diễn nghệ thuật ảo thuật, có các hạng vé: Hạng Rồng (WIP) - 1.100.000đ, Hạng Hổ (VIP) - 900.000đ và Hạng Hoàng Đạo (Tiêu Chuẩn) - 800.000đ. Giá vé cho trẻ em từ 5 tuổi và dưới 120cm, cũng như người lớn trên 60 tuổi tính 70% giá vé người lớn. Trẻ cao từ 120cm trở lên tính như người lớn",FALSE,f34b58e58435594a9ed11d4413f68a33,60
Du lịch Nha Trang,"Có tuổi đời hàng trăm năm tuổi, (hay , Yang Po Inư Nagar, Yang Pô Ana Gar) là di sản văn hóa Chăm Pa lớn nhất tỉnh Khánh Hòa nói riêng và Việt Nam nói chung. Nằm trên một ngọn đồi nhỏ - chỉ cao hơn mực nước biển tầm 10 đến 12 mét. Tháp Bà Ponagar phản ánh ánh hình ảnh một Vương Quốc Chăm Pa cường thịnh trong thời đại Hoàng Vương Quốc, với sắc diện cổ kính, uy nghi pha trộn dư tàn tàn.",Tháp Bà Ponogar là gì?,"Có tuổi đời hàng trăm năm tuổi, (hay , Yang Po Inư Nagar, Yang Pô Ana Gar) là di sản văn hóa Chăm Pa lớn nhất tỉnh Khánh Hòa nói riêng và Việt Nam nói chung. Nằm trên một ngọn đồi nhỏ - chỉ cao hơn mực nước biển tầm 10 đến 12 mét. Tháp Bà Ponagar phản ánh ánh hình ảnh một Vương Quốc Chăm Pa cường thịnh trong thời đại Hoàng Vương Quốc",FALSE,5704ca413eca5285a5cfd0cb00580a42,0
Du lịch Nha Trang,"Có tuổi đời hàng trăm năm tuổi, (hay , Yang Po Inư Nagar, Yang Pô Ana Gar) là di sản văn hóa Chăm Pa lớn nhất tỉnh Khánh Hòa nói riêng và Việt Nam nói chung. Nằm trên một ngọn đồi nhỏ - chỉ cao hơn mực nước biển tầm 10 đến 12 mét. Tháp Bà Ponagar phản ánh ánh hình ảnh một Vương Quốc Chăm Pa cường thịnh trong thời đại Hoàng Vương Quốc, với sắc diện cổ kính, uy nghi pha trộn dư tàn tàn.",Đâu là di sản văn hóa Chăm Pa lớn nhất tỉnh Khánh Hòa nói riêng và Việt Nam nói chung?,Tháp Bà Ponagar,FALSE,b781815bcf3d58e2b7001340dc763822,231
Du lịch Nha Trang,"Có tuổi đời hàng trăm năm tuổi, (hay , Yang Po Inư Nagar, Yang Pô Ana Gar) là di sản văn hóa Chăm Pa lớn nhất tỉnh Khánh Hòa nói riêng và Việt Nam nói chung. Nằm trên một ngọn đồi nhỏ - chỉ cao hơn mực nước biển tầm 10 đến 12 mét. Tháp Bà Ponagar phản ánh ánh hình ảnh một Vương Quốc Chăm Pa cường thịnh trong thời đại Hoàng Vương Quốc, với sắc diện cổ kính, uy nghi pha trộn dư tàn tàn.",Tháp Bà Ponogar phản ánh điều gì?,"Tháp Bà Ponagar phản ánh ánh hình ảnh một Vương Quốc Chăm Pa cường thịnh trong thời đại Hoàng Vương Quốc, với sắc diện cổ kính, uy nghi pha trộn dư tàn tàn",FALSE,5027a218458f5c548983a38ba2774da1,231
Du lịch Nha Trang,"Toạ lạc tại địa chỉ 61 Hai Tháng Tư, Vĩnh Phước, Nha Trang, Khánh Hòa. Đây là địa điểm thờ cúng Nữ vương Po Ina Nagar hay còn được gọi là Thiên Y Thánh Mẫu Ana. Trong đời sống tinh thần của người Chăm Pa cổ đại, Thiên Y Thánh Mẫu Ana được xem là nữ thần của sự sống, người sản sinh ra lúa gạo, cây cối và gỗ quý… Tháp Bà Ponagar sở hữu kiến trúc độc, được xây dựng bằng vật liệu đá ong, gạch, đất nung nên có màu đỏ cam bắt mắt. Trên các dãy cột bên trong khu di tích, du khách dễ dàng nhận được hàng loạt hình ảnh linh vật được an ủi tinh thần, tái hiện đời sống bình thường nhật và niềm tin tin chắc chắn về các nàng thần linh của người xưa.",Tháp Bà Ponogar xưa được dùng để làm gì?,"Đây là địa điểm thờ cúng Nữ vương Po Ina Nagar hay còn được gọi là Thiên Y Thánh Mẫu Ana. Trong đời sống tinh thần của người Chăm Pa cổ đại, Thiên Y Thánh Mẫu Ana được xem là nữ thần của sự sống, người sản sinh ra lúa gạo, cây cối và gỗ quý…",FALSE,376935dc9e6551c1b3cf4bbbc5b7ec1b,71
Du lịch Nha Trang,"Toạ lạc tại địa chỉ 61 Hai Tháng Tư, Vĩnh Phước, Nha Trang, Khánh Hòa. Đây là địa điểm thờ cúng Nữ vương Po Ina Nagar hay còn được gọi là Thiên Y Thánh Mẫu Ana. Trong đời sống tinh thần của người Chăm Pa cổ đại, Thiên Y Thánh Mẫu Ana được xem là nữ thần của sự sống, người sản sinh ra lúa gạo, cây cối và gỗ quý… Tháp Bà Ponagar sở hữu kiến trúc độc, được xây dựng bằng vật liệu đá ong, gạch, đất nung nên có màu đỏ cam bắt mắt. Trên các dãy cột bên trong khu di tích, du khách dễ dàng nhận được hàng loạt hình ảnh linh vật được an ủi tinh thần, tái hiện đời sống bình thường nhật và niềm tin tin chắc chắn về các nàng thần linh của người xưa.",Kiến trúc ở tháp Bà Ponogar?,"Tháp Bà Ponagar sở hữu kiến trúc độc, được xây dựng bằng vật liệu đá ong, gạch, đất nung nên có màu đỏ cam bắt mắt",FALSE,8d436f81a78050b09316ad3392fe3e41,313
Du lịch Nha Trang,"Toạ lạc tại địa chỉ 61 Hai Tháng Tư, Vĩnh Phước, Nha Trang, Khánh Hòa. Đây là địa điểm thờ cúng Nữ vương Po Ina Nagar hay còn được gọi là Thiên Y Thánh Mẫu Ana. Trong đời sống tinh thần của người Chăm Pa cổ đại, Thiên Y Thánh Mẫu Ana được xem là nữ thần của sự sống, người sản sinh ra lúa gạo, cây cối và gỗ quý… Tháp Bà Ponagar sở hữu kiến trúc độc, được xây dựng bằng vật liệu đá ong, gạch, đất nung nên có màu đỏ cam bắt mắt. Trên các dãy cột bên trong khu di tích, du khách dễ dàng nhận được hàng loạt hình ảnh linh vật được an ủi tinh thần, tái hiện đời sống bình thường nhật và niềm tin tin chắc chắn về các nàng thần linh của người xưa.",Tháp Bà Ponogar nằm ở đâu?,"Toạ lạc tại địa chỉ 61 Hai Tháng Tư, Vĩnh Phước, Nha Trang, Khánh Hòa",FALSE,5872bdd3039d5bffae17477034962fc0,0
Du lịch Nha Trang,"Toạ lạc tại địa chỉ 61 Hai Tháng Tư, Vĩnh Phước, Nha Trang, Khánh Hòa. Đây là địa điểm thờ cúng Nữ vương Po Ina Nagar hay còn được gọi là Thiên Y Thánh Mẫu Ana. Trong đời sống tinh thần của người Chăm Pa cổ đại, Thiên Y Thánh Mẫu Ana được xem là nữ thần của sự sống, người sản sinh ra lúa gạo, cây cối và gỗ quý… Tháp Bà Ponagar sở hữu kiến trúc độc, được xây dựng bằng vật liệu đá ong, gạch, đất nung nên có màu đỏ cam bắt mắt. Trên các dãy cột bên trong khu di tích, du khách dễ dàng nhận được hàng loạt hình ảnh linh vật được an ủi tinh thần, tái hiện đời sống bình thường nhật và niềm tin tin chắc chắn về các nàng thần linh của người xưa.",Tháp Bà Ponogar có điều gì cho du khách trải nghiệm?,"Trên các dãy cột bên trong khu di tích, du khách dễ dàng nhận được hàng loạt hình ảnh linh vật được an ủi tinh thần, tái hiện đời sống bình thường nhật và niềm tin tin chắc chắn về các nàng thần linh của người xưa",FALSE,00dda147f3ed55918b5613f2e4124394,429
